ID,Title,site_name,Short_site_name,Author,Organisation,Client,Year,item_link,Document Type,NSW Historic Theme,Original Document Quality,Contributor,Site Location,County,LGA,Address (export),Verified Address,Longitude,Latitude,Location Confidence,Suburb
382,Bond 4 East (Area 32) Excavation Catalogue. Part 1. Ceramics. [Colour version 8 of 8 pdfs],"Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15696_ID_Varman2003Bond4EastWalshBayPart1of2ArtefactCatalogueColour8of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
383,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples.","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16246_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogue.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
384,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples. [Colour version 1 of 8 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15709_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogueColour1of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
385,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples. [Colour version 2 of 8 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15664_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogueColour2of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
386,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples. [Colour version 3 of 8 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15700_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogueColour3of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
387,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples. [Colour version 4 of 8 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15721_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogueColour4of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
388,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples. [Colour version 5 of 8 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15663_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogueColour5of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
389,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples. [Colour version 6 of 8 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15723_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogueColour6of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
390,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples. [Colour version 7 of 8 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15704_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogueColour7of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
391,"Bond 4 East (Area 32) Excavation Catalogue. Part 2. Glass, Metals, Small Finds, Bones, Shell, Stone, Minerals, Mortar and Soil Samples. [Colour version 8 of 8 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15710_ID_Varman2003Bond4EastWalshBayPart2of2ArtefactCatalogueColour8of8.pdf;query=;brand=default,Artefact Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
392,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report.","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16230_ID_Varman2003Bond4EastWalshBayExcavRpt.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
393,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 1 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15711_ID_Varman2003Bond4EastWalshBayExcavRptColour1of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
394,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 10 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15660_ID_Varman2003Bond4EastWalshBayExcavRptColour10of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
395,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 11 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15706_ID_Varman2003Bond4EastWalshBayExcavRptColour11of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
396,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 2 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15666_ID_Varman2003Bond4EastWalshBayExcavRptColour2of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
397,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 3 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15712_ID_Varman2003Bond4EastWalshBayExcavRptColour3of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
398,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 4 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15659_ID_Varman2003Bond4EastWalshBayExcavRptColour4of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
399,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 5 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15708_ID_Varman2003Bond4EastWalshBayExcavRptColour5of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
400,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 6 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15692_ID_Varman2003Bond4EastWalshBayExcavRptColour6of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
401,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 7 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15687_ID_Varman2003Bond4EastWalshBayExcavRptColour7of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
402,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 8 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15677_ID_Varman2003Bond4EastWalshBayExcavRptColour8of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
403,"Bond 4 East (Area 32). Windmill & Pottinger Streets, Walsh Bay. Excavation Report. [Colour version 9 of 11 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,Walsh Bay Finance Pty Ltd,2003,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15668_ID_Varman2003Bond4EastWalshBayExcavRptColour9of11.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"Windmill and Pottinger Sts, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
913,"Interim Report. Structures: North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3.","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,,2000,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16210_ID_Varman2000NorthWestCnrWalshBayExcavRpt.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3.",Cumberland,Council of the City of Sydney,"32 NEXT TO, not known, NSW",not verified,not known,not known,unknown,[]
914,"Interim Report. Structures: North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3. [Colour version 1 of 4 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,,2000,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15630_ID_Varman2000NorthWestCnrWalshBayExcavRptColour1of4.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3.",Cumberland,Council of the City of Sydney,"32 NEXT TO, not known, NSW",not verified,not known,not known,unknown,[]
915,"Interim Report. Structures: North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3. [Colour version 2 of 4 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,,2000,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15620_ID_Varman2000NorthWestCnrWalshBayExcavRptColour2of4.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3.",Cumberland,Council of the City of Sydney,"32 NEXT TO, not known, NSW",not verified,not known,not known,unknown,[]
916,"Interim Report. Structures: North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3. [Colour version 3 of 4 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,,2000,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15638_ID_Varman2000NorthWestCnrWalshBayExcavRptColour3of4.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3.",Cumberland,Council of the City of Sydney,"32 NEXT TO, not known, NSW",not verified,not known,not known,unknown,[]
917,"Interim Report. Structures: North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3. [Colour version 4 of 4 pdfs]","Area 32, 20 Hickson Road, Millers Point",Area 32,Varman R.V.J. | ,,,2000,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15633_ID_Varman2000NorthWestCnrWalshBayExcavRptColour4of4.pdf;query=;brand=default,Excavation Report,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"North-West Corner of Windmill and Pottinger Streets, Walsh Bay. Item 32 Next to Bond Store 3.",Cumberland,Council of the City of Sydney,"32 NEXT TO, not known, NSW",not verified,not known,not known,unknown,[]
47,"Appendix A [Draft]. Historical Development Argyle and Cleland Bond Stores, Argyle Street, The Rocks.","Argyle Bond Store, The Rocks",Argyle Bond Store,Thorp W. | ,,Orwell & Peter Phillips Architects,1990,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13428_ID_Thorp1990BondStoresArgyleStRocksAppADraftArchAssess.pdf;query=;brand=default,Survey/Assessment,Commerce | ,Original master copy,Wendy Thorp Collection,"Argyle and Cleland Bond Stores, Argyle Street, The Rocks",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['THE ROCKS']
1696,"Working Paper Review of Environmental Factors, City West Link Road Section 3. European Heritage Issues  Army Depot, Charles Street, Leichhardt.","Army Depot, Charles Street, Leichhardt",Army Depot,Thorp W. | ,Wendy Thorp | ,Roads and Traffic Authority of NSW,1996,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13477_ID_Thorp1996CityWestLinkRdSection3ArmyDepotLeichhardtEIS.pdf;query=;brand=default,Survey/Assessment,"Defence | Land tenure | Towns, suburbs and villages | ",Original master copy,Wendy Thorp Collection,"Charles Street, Leichhardt, Sydney",Cumberland,Leichhardt Municipal Council,No Street Address,not verified,not known,not known,unknown,['LEICHHARDT']
