ID,Title,Author,Organisation,Client,Year,item_link,Document Type,NSW Historic Theme,Original Document Quality,Contributor,Site Location,County,LGA,Address (export),Verified Address,Longitude,Latitude,Location Confidence,Suburb
150,Archaeological Assessment. The Carrington Chambers and George Hotel Site.,Thorp W. | ,,Department of Planning,1990,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13403_ID_Thorp1990CarringtonChambersGeorgeHotelArchAssess.pdf;query=;brand=default,Survey/Assessment,Commerce | Leisure | ,Original master copy,Wendy Thorp Collection,"Corner of Scott and Watt Street, Newcastle",Northumberland,Newcastle City Council,No Street Address,not verified,not known,not known,unknown,[]
152,"Archaeological Assessment.  The KENS Site, Sydney.",Thorp W. | ,Cultural Resources Management | ,Sunlord Holding Pty Ltd,1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13556_ID_Thorp1999KENSSiteSydneyArchAssess.pdf;query=;brand=default,Survey/Assessment,Accommodation | Commerce | Domestic life | ,Original master copy,Wendy Thorp Collection,"Section 57 of the City; Encompassing Kent, Erskine, Napoleon & Sussex Streets, Sydney",Cumberland,Council of the City of Sydney,"57 OF THE, not known, NSW",not verified,not known,not known,unknown,['SYDNEY']
155,"Archaeological Assessment. Transgrid Site. Thomas Street, Ultimo Road and the Darling Harbour Railway Corridor, The Haymarket, Sydney.",Thorp W. | ,Cultural Resources Management | ,Cox Richardson,2000,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13579_ID_Thorp2000TransgridThomasStUltimoArchAssess.pdf;query=;brand=default,Survey/Assessment,Commerce | Domestic life | Industry | Transport | ,Original master copy,Wendy Thorp Collection,"Thomas Street, Ultimo Road and the Darling Harbour Railway Corridor, The Haymarket, Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['ULTIMO', 'SYDNEY', 'HAYMARKET']"
157,"Archaeological Assessment. Wharves 6/7 & 8/9 Walsh Bay, Sydney.",Thorp W. | ,,"Clive Lucas, Stapleton and Partners Pty Ltd | Walsh Bay Properties Pty Ltd",1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13679_ID_Thorp1997Wharves6789WalshBaySydneyArchAssess.pdf;query=;brand=default,Survey/Assessment,,Original master copy,Wendy Thorp,"Hickson Rd, Walsh Bay",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
158,"Archaeological Assessment With Site Management Guidelines: Erowal Farm. Proposed Retirement Village. Lot No 1 DP 119816, The Wool Road, Vincentia/ Sanctuary Point, South Coast, NSW.",Varman R.V.J. | ,,Henry Kendall Retirement Village Pty Ltd,1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16214_ID_Varman1999ErowalFarmSthCstNSWArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"The Wool Road, Vincentia/ Sanctuary Point, South Coast, NSW.",Camden,Shoalhaven City Council,No Street Address,not verified,not known,not known,unknown,[]
159,"Archaeological Assessment With Site Management Guidelines: Erowal Farm. Proposed Retirement Village. Lot No 1 DP 119816, The Wool Road, Vincentia/ Sanctuary Point, South Coast, NSW. [Colour version 1 of 3 pdfs]",Varman R.V.J. | ,,Henry Kendall Retirement Village Pty Ltd,1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15553_ID_Varman1999ErowalFarmSthCstNSWArchAssessColour1of3.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"The Wool Road, Vincentia/ Sanctuary Point, South Coast, NSW.",Camden,Shoalhaven City Council,No Street Address,not verified,not known,not known,unknown,[]
160,"Archaeological Assessment With Site Management Guidelines: Erowal Farm. Proposed Retirement Village. Lot No 1 DP 119816, The Wool Road, Vincentia/ Sanctuary Point, South Coast, NSW. [Colour version 2 of 3 pdfs]",Varman R.V.J. | ,,Henry Kendall Retirement Village Pty Ltd,1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15591_ID_Varman1999ErowalFarmSthCstNSWArchAssessColour2of3.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"The Wool Road, Vincentia/ Sanctuary Point, South Coast, NSW.",Camden,Shoalhaven City Council,No Street Address,not verified,not known,not known,unknown,[]
161,"Archaeological Assessment With Site Management Guidelines: Erowal Farm. Proposed Retirement Village. Lot No 1 DP 119816, The Wool Road, Vincentia/ Sanctuary Point, South Coast, NSW. [Colour version 3 of 3 pdfs]",Varman R.V.J. | ,,Henry Kendall Retirement Village Pty Ltd,1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15575_ID_Varman1999ErowalFarmSthCstNSWArchAssessColour3of3.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"The Wool Road, Vincentia/ Sanctuary Point, South Coast, NSW.",Camden,Shoalhaven City Council,No Street Address,not verified,not known,not known,unknown,[]
164,Archaeological Excavation of Seven Sites Located at Kent and Merriman Street Millers Point NSW. Volume 1.,Carney M. | ,Archaeological Management and Consulting Group Pty Ltd. | ,Department of Housing,1996,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22633_ID_Carney1996KentandMerrimanStreetsArchExVol1.pdf;query=;brand=default,Excavation Report,,Photocopy,Heritage Branch Library Collection,"28, 37, 49 and 53 Kent Street and 20, 28 and 30 Merriman Street Miller Point NSW",Cumberland,North Sydney Council,"37 49 AND, not known, NSW",not verified,not known,not known,unknown,"['MILLERS POINT', 'MILLER']"
165,Archaeological Excavation of Seven Sites Located at Kent and Merriman Street Millers Point NSW. Volume 3.,Carney M. | ,Archaeological Management and Consulting Group Pty Ltd. | ,Department of Housing,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22643_ID_Carney1997KentandMerrimanStreetsArchExVol3.pdf;query=;brand=default,Excavation Report,,Photocopy,Heritage Branch Library Collection,"28, 37, 49 and 53 Kent Street and 20, 28 and 30 Merriman Street Miller Point NSW",Cumberland,North Sydney Council,"37 49 AND, not known, NSW",not verified,not known,not known,unknown,"['MILLERS POINT', 'MILLER']"
166,"Archaeological Excavation Paragon Iron Foundry Bulwara Rd, Pyrmont volume 1 Excavation Report.",Casey M. | Gibson J. | Colley S. | Smith J. | Lindbergh J. | Lowe A. | ,Casey & Lowe Associates | ,Meriton Apartments Pty Ltd,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22287_ID_Caseyetal1995ParagonIronFoundryPyrmontVol01ExcRpt.pdf;query=;brand=default,Excavation Report,,Original master copy,Casey & Lowe Pty Ltd Collection,"Bulwara Rd, Pyrmont",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['PYRMONT']
167,"Archaeological Excavation Paragon Iron Foundry Bulwara Rd, Pyrmont volume 2 Artefact Reports and Catalogue.",Casey M. | Gibson J. | Colley S. | Smith J. | Lindbergh J. | Lowe A. | ,Casey & Lowe Associates | ,Meriton Apartments Pty Ltd,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22301_ID_Caseyetal1995ParagonIronFoundryPyrmontVol02ArtefactRpt.pdf;query=;brand=default,Artefact Report,,Original master copy,Casey & Lowe Pty Ltd Collection,"Bulwara Rd, Pyrmont",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['PYRMONT']
184,"Archaeological Excavations on the Former Australian Gas Light Company Site, Haymarket, Sydney. Volume 1: Text.",Annable R. | ,,"Australian Construction Services (NSW Region), Department of Administrative Services.",1989,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12930_ID_Annable1989AustGasLightCoHaymarketVol01Text.pdf;query=;brand=default,Excavation Report,Religion | Utilities | ,Photocopy,Judy Birmingham Collection,"Haymarket, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'AUSTRAL', 'HAYMARKET']"
185,"Archaeological Excavations on the Former Australian Gas Light Company Site, Haymarket, Sydney. Volume 2: Figures.",Annable R. | ,,"Australian Construction Services (NSW Region), Department of Administrative Services.",1989,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12958_ID_Annable1989AustGasLightCoHaymarketVol02Figures.pdf;query=;brand=default,Excavation Report,Religion | Utilities | ,Photocopy | Poor quality image reproduction,Judy Birmingham Collection,"Haymarket, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'AUSTRAL', 'HAYMARKET']"
186,"Archaeological Excavations on the Former Australian Gas Light Company Site, Haymarket, Sydney. Volume 3: Site Photographs.",Annable R. | ,,"Australian Construction Services (NSW Region), Department of Administrative Services.",1989,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12926_ID_Annable1989AustGasLightCoHaymarketVol03Photos.pdf;query=;brand=default,Excavation Report,Religion | Utilities | ,Photocopy | Poor quality image reproduction,Judy Birmingham Collection,"Haymarket, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'AUSTRAL', 'HAYMARKET']"
187,"Archaeological Excavations on the Former Australian Gas Light Company Site, Haymarket, Sydney. Volume 4: Artefacts.",Annable R. | ,,"Australian Construction Services (NSW Region), Department of Administrative Services.",1989,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12938_ID_Annable1989AustGasLightCoHaymarketVol04ArtefactRpt.pdf;query=;brand=default,Excavation Report,Religion | Utilities | ,Photocopy | Poor quality image reproduction,Judy Birmingham Collection,"Haymarket, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'AUSTRAL', 'HAYMARKET']"
188,Archaeological Impact Report Part A: Replacement of Culvert at Wyoming Creek and Creek Diversion. Part of State Highway No 10 - Pacific Highway. Reconstruction from Henry Parry Drive Roundabout to Brooks Avenue.,Varman R.V.J. | ,,Gosford City Council,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/16163_ID_Varman1997CulvertWyomingCreekArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"West side of thePacific Highway near the junction of the Pacific Highway and Renwick Street, Wyoming",Northumberland,Gosford City Council,No Street Address,not verified,not known,not known,unknown,[]
189,Archaeological Impact Report Part A: Replacement of Culvert at Wyoming Creek and Creek Diversion. Part of State Highway No 10 - Pacific Highway. Reconstruction from Henry Parry Drive Roundabout to Brooks Avenue. [Colour version 1 of 2 pdfs],Varman R.V.J. | ,,Gosford City Council,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15539_ID_Varman1997CulvertWyomingCreekArchAssessColour1of2.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"West side of the Pacific Highway near the junction of the Pacific Highway and Renwick Street, Wyoming",Northumberland,Gosford City Council,No Street Address,not verified,not known,not known,unknown,[]
190,Archaeological Impact Report Part A: Replacement of Culvert at Wyoming Creek and Creek Diversion. Part of State Highway No 10 - Pacific Highway. Reconstruction from Henry Parry Drive Roundabout to Brooks Avenue. [Colour version 2 of 2 pdfs],Varman R.V.J. | ,,Gosford City Council,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15574_ID_Varman1997CulvertWyomingCreekArchAssessColour2of2.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Robert V. J. Varman Collection,"West side of the Pacific Highway near the junction of the Pacific Highway and Renwick Street, Wyoming",Northumberland,Gosford City Council,No Street Address,not verified,not known,not known,unknown,[]
193,"Archaeological Investigation: Government House Gardens, Sydney.",Thorp W. | ,,"Environmental Design Section, Public Works Department, NSW",1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13502_ID_Thorp1991GovernmentHouseGardensSydneyExcavRpt.pdf;query=;brand=default,Excavation Report,,Original master copy,Wendy Thorp Collection,"Government House Gardens, Macquarie Street, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
194,"Archaeological Investigation. Haefliger's Cottage, Hill End.",Thorp W. | ,Cultural Resources Management | ,"National Parks and Wildlife Service, Department of Environment and Climate Change",2008,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13834_ID_Thorp2008HaefligersCottageHillEndExcavRpt.pdf;query=;brand=default,Excavation Report,,Original master copy,Wendy Thorp Collection,"Corner of Denison and Havilad St, Hill End",Wellington,Bathurst Regional Council,No Street Address,not verified,not known,not known,unknown,[]
196,"Archaeological Investigation. Lucan Park Homestead Site, M17 Motorway, Eastern Creek.",Thorp W. | ,Cultural Resources Management | ,Abigroup Leighton Joint Venture,2005,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13801_ID_Thorp2005LucanParkHomesteadEasternCreekExcavRpt.pdf;query=;brand=default,Excavation Report,,Original master copy,Wendy Thorp Collection,"Lucan Park Homestead Site, M17 Motorway, Eastern Creek.",Cumberland,Blacktown City Council,"17 MOTORWAY EASTERN, not known, NSW",not verified,not known,not known,unknown,['EASTERN CREEK']
198,"Archaeological Investigation of Bone Material, Cowra Prisoner of War Camp, New South Wales.",English A. J. | ,English & Gay Cultural Resource Management | ,Consultant J. Winston-Gregson,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22453_ID_English1995CowraPOWBoneArtRep.pdf;query=;brand=default,Artefact Report,,Photocopy,Heritage Branch Library Collection,"Evans Street, Cowra, NSW 2794",Bathurst,Cowra Shire Council,No Street Address,not verified,not known,not known,unknown,[]
199,"The Archaeological Investigation of the Bond Store, Moore's Wharf, 1980.",Lampert R.J. | Truscott M.C. | ,,Maritime Services Board | Heritage Council of NSW,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13241_ID_LampertTruscott1984BondStoreMooresWharfExcavRpt.pdf;query=;brand=default,Excavation Report,Commerce | Industry | ,Photocopy | Poor quality image reproduction,Judy Birmingham Collection,"Miller's Point, Darling Harbour",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
201,"The Archaeological Investigation of the Native Institution, Blacktown, New South Wales.",Bickford A. | ,,Lyle Marshall and Associates,1981,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12929_ID_Bickford1981NativeInstBlacktownArchAssess.pdf;query=;brand=default,Survey/Assessment,Aboriginal cultures and interactions with other cultures | Education | Welfare | ,Original master copy,Anne Bickford Collection,"Rooty Hill Road North, Oakhurst",Cumberland,Blacktown City Council,No Street Address,not verified,not known,not known,unknown,['BLACKTOWN']
204,"Archaeological Investigation. Stage 1 Subdivision, Cavenah Way, Kellyville.",Thorp W. | ,Cultural Resources Management | ,North West Estates Pty Ltd,2007,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13806_ID_Thorp2007Stage1SubdivisionKellyvilleExcavRpt.pdf;query=;brand=default,Excavation Report,,Original master copy,Wendy Thorp Collection,"North of Merriville House. Cavenah Way, Kellyville.",Cumberland,Blacktown City Council,No Street Address,not verified,not known,not known,unknown,['KELLYVILLE']
205,"Archaeological Investigation The Competition Site, Pyrmont, Report of the Excavation.",Thorp W. | ,Wendy Thorp | ,City West Development Corporation,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13530_ID_Thorp1995CompetitionSitePyrmontExcavRpt.pdf;query=;brand=default,Excavation Report,"Industry | Towns, suburbs and villages | ",Original master copy,Wendy Thorp Collection,"Cross, Bowman, Point and Scott Streets, Pyrmont, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['PYRMONT']
207,"Archaeological Investigation. Transgrid Site, Haymarket, Sydney.",Thorp W. | ,Cultural Resources Management | ,Transgrid,2002,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13828_ID_Thorp2002TransgridSiteHaymarketExcavRpt.pdf;query=;brand=default,Excavation Report,,Original master copy,Wendy Thorp Collection,"Bound by Thomas St to the south, Ultimo Rd to the north, Darling Harbour Rail Yards to west, Quay St to east.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,"['SYDNEY', 'HAYMARKET']"
