project_id,Located_Title,site_name,Short_site_name,X,Y,results
792,"The historical archaeology of 75-77 Clarence Street, Port Macquarie: historical archaeological assessment and research design",none found,none found,152.9061258,-31.42909672,"[['none found', 'none found']]"
793,"424-492 Harris Street Ultimo, AML&F woolstores: archaeological assessment",none found,none found,151.1988669,-33.8774113,"[['none found', 'none found']]"
794,"Former Nock & Kirby building 413-421 George Street, Sydney: conservation management plan",none found,none found,151.2065713,-33.8703947,"[['none found', 'none found']]"
797,"1-23 Rothschild Avenue, Rosebery: archaeological assessment",none found,none found,151.2067488,-33.9109478,"[['none found', 'none found']]"
798,"Reussdale, The Abbey and Hamilton (156-160 Bridge Road, Glebe): revised conservation management plan",none found,none found,151.185162,-33.8811192,"[['none found', 'none found']]"
801,"32 Elizabeth Street Parramatta, NSW: archaeological assessment",none found,none found,151.0097784,-33.8093412,"[['none found', 'none found']]"
802,15 Dickson Street Newtown Sydney: archaeological excavation permit exception application,none found,none found,151.1792939,-33.9046418,"[['none found', 'none found']]"
803,49-61 Miller Street Pyrmont: report on archaeological testing program,none found,none found,151.1925334,-33.8702437,"[['none found', 'none found']]"
804,"236 Church Street Parramatta: archaeological assessment, statement of heritage impact and research design",none found,none found,151.0035479,-33.81434687,"[['none found', 'none found']]"
805,Bulli heritage hotel 240 Princes Highway Bulli NSW 2561: conservation management plan,none found,none found,150.9126754,-34.33396507,"[['none found', 'none found']]"
806,Parramatta linen service 73 O'Connell Street North Parramatta NSW: archaeological test excavation report for the proposed trolley storage area,none found,none found,150.9999314,-33.7973615,"[['none found', 'none found']]"
807,"Bellevue Hotel 738 Hunter Street Newcastle NSW: interim test excavation report, revised mitigation strategy, excavation methodology and heritage impact statement",none found,none found,151.7621477,-32.9260858,"[['none found', 'none found']]"
808,The Scottish hospital 2 Cooper Street Paddington NSW 2021: conservation management plan,none found,none found,151.226405,-33.8807799,"[['none found', 'none found']]"
809,"The Scottish hospital 2 Cooper Street, Paddington: excavation permit application",none found,none found,151.226405,-33.8807799,"[['none found', 'none found']]"
810,"Millions House 122 Pitt Street, Sydney NSW 2000: conservation plan",none found,none found,151.2086252,-33.86832705,"[['none found', 'none found']]"
814,"Buckland Village 39 Hawkesbury Road, Springwood: conservation management plan review",none found,none found,150.5791434,-33.6936513,"[['none found', 'none found']]"
816,150 Marsden Street Parramatta: supplementary information to support an S140 excavation permit application,none found,none found,151.0017703,-33.81378463,"[['none found', 'none found']]"
817,150 Marsden Street Parramatta: archaeological assessment and research design phase two,none found,none found,151.0017703,-33.81378463,"[['none found', 'none found']]"
818,"Initial archaeological assessment of 17 Harold St, Parramatta, NSW",none found,none found,151.0052807,-33.80481786,"[['none found', 'none found']]"
819,21 Harris Street Pyrmont: excavation permit application,none found,none found,151.1917832,-33.86692183,"[['none found', 'none found']]"
820,21 Harris Street Pyrmont: archaeological assessment,none found,none found,151.1917832,-33.86692183,"[['none found', 'none found']]"
821,"Mountjoy 85 Victoria Road Ashfield, NSW: archaeological and development impact assessment report",none found,none found,151.1292757,-33.8952328,"[['none found', 'none found']]"
822,"2-20 Cowper Street, Parramatta: archaeological assessment and research design",none found,none found,151.0069563,-33.82207854,"[['none found', 'none found']]"
824,"23 Lambert Street, Camperdown NSW: archaeological excavation photographic volume Archaeological Management and Cosulting Group Pty Ltd for Dosan Pty Ltd",none found,none found,151.1781017,-33.88552391,"[['none found', 'none found']]"
825,"20-24 Sorrell Street, Parramatta: archaeological assessment, research design, excavation methodology and heritage impact statement",none found,none found,151.0070681,-33.809553,"[['none found', 'none found']]"
826,24 Clarence Street Port Macquarie: archaeological assessment,none found,none found,152.9098637,-31.42938401,"[['none found', 'none found']]"
827,"Site history 384-394 Church Street and 18-22 Victoria Road, Parramatta",none found,none found,151.0057602,-33.8083856,"[['none found', 'none found']]"
829,"Historical and archaeological assessment of Todd Holden site, 18-20 Clarence Street, Port Macquarie",none found,none found,152.9104411,-31.4293459,"[['none found', 'none found']]"
831,Former Brookvale brickworks site 48 Consul road Brookvale: historical archaeological assessment research design & excavation methodology for proposed archaeological recording at the site,none found,none found,151.2689591,-33.7581137,"[['none found', 'none found']]"
832,"61-65 Lane Cove Road, including the former Baptisit Cemetery, Ryde NSW: baseline archaeological assessment",none found,none found,151.1114748,-33.8061562,"[['none found', 'none found']]"
833,"320-328 George Street, Sydney, NSW, including part of the Tank Stream curtilage (SHR 636): Interim test excavation  report, & revised mitigation strategy, excavation methodology and heritage impact statement",none found,none found,151.2076574,-33.8663179,"[['none found', 'none found']]"
834,"Third Church of Christ, Scientist reading room, sunday school & church auditorium 615-621 Military Road, Mosman: Conservation management plan",none found,none found,151.2424569,-33.8255279,"[['none found', 'none found']]"
837,"Withycombe 1-9 Church Lane, Mount Wilson: Conservation management plan, statement of heritage impact",none found,none found,150.3707865,-33.5020942,"[['none found', 'none found']]"
838,"23 Lambert Street, Camperdown NSW: archaeological excavation",none found,none found,151.1781017,-33.88552391,"[['none found', 'none found']]"
840,"Queen Victoria Building 421-481 George Street, Sydney: conservation management plan",none found,none found,151.2066868,-33.8717509,"[['none found', 'none found']]"
841,"Mount Wilga and grounds 2a Manor Road, Hornsby: conservation management plan",none found,none found,151.0936212,-33.692916,"[['none found', 'none found']]"
842,"101A-105 George Street, Parramatta archaeological excavation report",none found,none found,151.0094968,-33.81539881,"[['none found', 'none found']]"
843,109-113 George Street Parramatta: archaeological investigation,none found,none found,151.0102149,-33.8156169,"[['none found', 'none found']]"
844,"Report on monitoring bulk excavation: the archaeology of 22 Bolton Street, Newcastle",none found,none found,151.7828279,-32.92797375,"[['none found', 'none found']]"
845,"37 Terminus Street Liverpool, NSW: archaeological excavation",none found,none found,150.9244889,-33.92542572,"[['none found', 'none found']]"
846,"1-3 Stewart St, Port Macquarie, part of the site of the former Port Macquarie Gaol, Port Macquarie NSW: Test excavation report & permit application activities pursuant to s139 Heritage Act NSW - 1977.  Research design & excavation methodology mitigation",none found,none found,152.9163713,-31.4296384,"[['none found', 'none found']]"
849,"The archaeological monitoring of earthworks to  Allotments 3 & 4, Section 11,(DP 758853) Nos 17 & 19 Horton Street (the Post Office site) Port Macquarie, NSW",none found,none found,152.9075114,-31.4288659,"[['none found', 'none found']]"
850,"Lots 12 and 4/24 Lee Wharf, Newcastle: archaeological monitoring program",none found,none found,151.0096307,-33.9213298,"[['none found', 'none found']]"
851,"15 & 17-25 Regent Street, Chippendale: archaeological assessment and research design",none found,none found,151.2023339,-33.8848461,"[['none found', 'none found']]"
853,"299-305 Sussex Street, Sydney: final excavation report",none found,none found,151.2040837,-33.8746337,"[['none found', 'none found']]"
855,"3-5 Stewart St, Port Macquarie, part of the site of the former Port Macquarie Gaol, Port Macquarie NSW: Archaeological test excavation",none found,none found,152.9163304,-31.42967779,"[['none found', 'none found']]"
857,526-540 Kiewa Street Albury NSW: excavation report,none found,none found,146.9163931,-36.0789781,"[['none found', 'none found']]"
858,48 Olola Avenue Vaucluse NSW: archaeological excavation,none found,none found,151.2746855,-33.8557767,"[['none found', 'none found']]"
860,"150 Marsden Street, Parramatta, NSW: archaeological open area excavation",none found,none found,151.0017703,-33.81378463,"[['none found', 'none found']]"
862,"41-49 Mountain Street Ultimo, NSW: archaeological test excavation programme",none found,none found,151.1959033,-33.883053,"[['none found', 'none found']]"
863,"43-49 Mountain Street & 5-9 Smail Street Ultimo, NSW: archaeological assessment and research design",none found,none found,151.1959033,-33.883053,"[['none found', 'none found']]"
864,"80-98 Fig Street, Ultimo: Historical archaeological assessment",none found,none found,151.1956013,-33.8751397,"[['none found', 'none found']]"
865,"Dawesleigh, 37 Lower Fort Street, Dawes Point, NSW: baseline archaeological assessment","Lower Fort St, Millers Point",Lower Fort St,151.2072122,-33.85632973,"[['Lower Fort St, Millers Point', 'Lower Fort St']]"
868,"88-90 Scott Street, Newcastle, NSW: historical archaeological assessment and research design",none found,none found,151.7861218,-32.9271826,"[['none found', 'none found']]"
869,"102 Elizabeth Bay Road, Elizabeth Bay (Ashton): archaeological excavation report",none found,none found,151.2297173,-33.87108913,"[['none found', 'none found']]"
870,"Northcross Christian School 61-65 Lane Cove Road, including the former Baptisit Cemetery, Ryde NSW: Report - phase 1 exception works S139(4) Heritage Act",none found,none found,151.1114748,-33.8061562,"[['none found', 'none found']]"
871,"216 & 220 New Line Road Dural, NSW: historical archaeological impact assessment",none found,none found,151.0278965,-33.7099244,"[['none found', 'none found']]"
872,"Historical and archaeological assessment of 159-165 Horton Street, Port Macquarie, NSW",none found,none found,152.9080316,-31.43396008,"[['none found', 'none found']]"
873,"The third presbytery, Our Lady of the Sacred Heart School, 189-193 Avoca St, Randwick: archaeological investigation",none found,none found,151.2426222,-33.91593637,"[['none found', 'none found']]"
873,"A House Full of Artefacts or Artefacts for the House? Papers from a Seminar About the Interpretation of Old Government House, Parramatta, 14 & 15 February, 1985. DRAFT.","Government House, Sydney",Government House,150.997327,-33.812149,"[['Government House, Sydney', 'Government House'], ['Old Government House, Parramatta', 'Old Government House']]"
