TroveID,troveUrl,title,contributor,issued,year,abstract,subjects,URLs,ExternalURL_1,ExternalURL_1_type,relevanceScore,Address_export,Verified_Address,Longitude,Latitude,Location_Confidence
33948227,http://trove.nla.gov.au/work/33948227,"700 Hunter St., Newcastle, NSW : archaeological & development impact assessment of the 1844-81 West Newcastle Presbyterian & Roman Catholic Cemetery / prep. by Peter Douglas & Graham Wilson on behalf of Accor Asia Pacific","Douglas, Peter archaeologist",2001,2001,not found,not found,not found,not found,not found,0.08077256,"700 HUNTER ST, NEWCASTLE, NSW","700 Hunter St, Newcastle West NSW 2302, Australia",151.7632838,-32.926362,Great - Google
34296654,http://trove.nla.gov.au/work/34296654,"Archaeological assessment, 38 - 40 William Henry St. & 523 - 525 Harris St., Ultimo / report prepared for Lawrence Nield & Partners Australia Pty Ltd","Mider, Dana Jadwiga",1995,1995,not found,not found,not found,not found,not found,0.079165556,"38-40 WILLIAM HENRY ST, AUSTRAL, NSW","38 William Henry St, Ultimo NSW 2007, Australia",151.1978961,-33.8778956,Great - Google
30531576,http://trove.nla.gov.au/work/30531576,354-366 Church Street Paramatta [sic] NSW : archaeological & impact assessment required for development application 99/97 (Parramatta City Council) / prepared for Komodo Holdings Pty Ltd,"Atkinson, Fenella",2000,2000,not found,not found,not found,not found,not found,0.07907591,"354-366 CHURCH STREET, PARRAMATTA, NSW","354-366 Church St, Parramatta NSW 2150, Australia",151.0054412,-33.8098266,Great - Google
8179520,http://trove.nla.gov.au/work/8179520,"48 Station Street East, Harris Park NSW : historical archaeological & development impact assessment / Cosmos Coroneos & Peter Douglas","Coroneos, Cosmos",2004,2004,not found,not found,not found,not found,not found,0.07855997,"48 STATION STREET, HARRIS PARK, NSW","48 Station St E, Harris Park NSW 2150, Australia",151.0081357,-33.8205365,Great - Google
21013510,http://trove.nla.gov.au/work/21013510,"Bathurst Base Hospital, 361 Howick Street Bathurst NSW : historical archaelogical impact assessment & research design / Fiona Leslie & Peter Douglas","Leslie, Fiona",2005,2005,not found,not found,not found,not found,not found,0.07809686,"361 HOWICK STREET, BATHURST, NSW","361 Howick St, West Bathurst NSW 2795, Australia",149.5722696,-33.4061851,Great - Google
234937432,http://trove.nla.gov.au/work/234937432,"Lee Wharf development : square-about and Lot 24, Honeysuckle Drive, Newcastle, NSW : photographic report / Archaeological Management and Consulting Group Pty Ltd for Lee Wharf developments & Caverstock group","Carney, Martin",2012,2012,not found,not found,not found,not found,not found,0.07721714,"24 HONEYSUCKLE DRIVE, NEWCASTLE, NSW","24 Honeysuckle Dr, Newcastle NSW 2300, Australia",151.7659495,-32.9261916,Great - Google
26277952,http://trove.nla.gov.au/work/26277952,"Archaeological Recording and Excavation. Former AGL Site 38 Hickson Road Sydney, Rock Shelf at Rear",Anne Bickford Heritage Consultants,2003,2003,not found,not found,"[{u'linktype': u'fulltext', u'type': u'url', u'value': u'http://dx.doi.org/10.4227/11/5045828B7EF2E'}]",http://dx.doi.org/10.4227/11/5045828B7EF2E,fulltext,0.07674907,"38 HICKSON ROAD, SYDNEY, NSW","The Bond Apartments, 38 Hickson Rd, Millers Point NSW 2000, Australia",151.2032267,-33.8627643,Great - Google
19826452,http://trove.nla.gov.au/work/19826452,"115-117 Byng Street (lot 1 DP780817 & lot DP780818) Orange, NSW : historical archaeological impact assessment & research design / Fiona Leslie & Peter Douglas","Leslie, Fiona",2005,2005,not found,not found,not found,not found,not found,0.076493844,"115-117 BYNG STREET, ORANGE, NSW","115-117 Byng St, Orange NSW 2800, Australia",149.0999962,-33.2813033,Great - Google
17146729,http://trove.nla.gov.au/work/17146729,"Historical archaeological assessment of a proposed development site at 60 - 70 William Street, East Sydney, NSW : report prepared in partial support of an application to the NSW Heritage Council for an archaeological excavation permit under section 140 of the NSW Heritage Act / Dan Tuck & Peter Douglas on behalf of Zonie Constructions & Design & Weir & Phillips Architects and Heritage Consultants","Tuck, Dan",2002,2002,not found,not found,not found,not found,not found,0.07611246,"60-70 WILLIAM STREET, SYDNEY, NSW","60-70 William St, Woolloomooloo NSW 2011, Australia",151.2152732,-33.873853,Great - Google
35032742,http://trove.nla.gov.au/work/35032742,"Baseline archaeological assessment : Dawesleigh, 37 Lower Fort Street, Dawes Point, NSW / Ivana Vetta, Fenella Atkinson & Martin Carney","Vetta, Ivana",2007,2007,not found,not found,not found,not found,not found,0.07603773,"37 LOWER FORT STREET, DAWES POINT, NSW","37 Lower Fort St, Dawes Point NSW 2000, Australia",151.2068064,-33.8560644,Great - Google
33501027,http://trove.nla.gov.au/work/33501027,"Report on the archaeological investigation and monitoring programme during construction works at the Bushell's Building, 121-127 Harrington Street, The Rocks, N.S.W. / Edward Higginbotham for Charter Hall Holdings Pty Ltd","Higginbotham, Edward A. K",2000,2000,not found,not found,not found,not found,not found,0.073843405,"121-127 HARRINGTON STREET, THE ROCK, NSW","121-127 Harrington St, The Rocks NSW 2000, Australia",151.2065469,-33.8623055,Great - Google
153850967,http://trove.nla.gov.au/work/153850967,"Archaeological investigation of the cottage at 17 Casselden Place / Sharon Lane [and] du Cros and Associates ; a report to The Heritage and Environment Group, Australian Construction Services","Lane, Sharon",1995,1995,not found,not found,not found,not found,not found,0.07343222,"17 CASSELDEN PLACE, AUSTRAL, NSW","17 Casselden Pl, Melbourne VIC 3000, Australia",144.9710149,-37.8088632,Great - Google
31703186,http://trove.nla.gov.au/work/31703186,"1-9 Pyrmont Bridge road, Pyrmont : archaeological assessment ; report / prepared for Capitol Apartments Pty. Ltd. [by Godden Mackay]",Godden Mackay Pty. Ltd,1994,1994,not found,not found,not found,not found,not found,0.071230605,"1-9 PYRMONT BRIDGE ROAD, PYRMONT, NSW","1-9 Pyrmont Bridge Rd, Pyrmont NSW 2009, Australia",151.1971862,-33.8702026,Great - Google
11823156,http://trove.nla.gov.au/work/11823156,"Report on historical and archaeological investigation of the Hawkesbury Museum, 7 Thompson Square Windsor, N.S.W. / report prepared by Edward Higginbotham","Higgenbottom, Edward",1986,1986,not found,not found,not found,not found,not found,0.071003675,"7 THOMPSON SQUARE, WINDSOR, NSW","7 Thompson Square, Windsor NSW 2756, Australia",150.8224374,-33.6046146,Great - Google
213229652,http://trove.nla.gov.au/work/213229652,"2 Sturdee Avenue, Bulli, Illawarra Region, NSW : Historical archaeology test excavation report / report prepared for NSW Office of Environment & Heritage (Heritage Division) on behalf of Anglican Retirement Villages (ARV) [by Dan Tuck on behalf of] Mary Dallas Consulting Archaeologists","Tuck, Dan",2014,2014,not found,not found,not found,not found,not found,0.07005067,"2 STURDEE AVENUE, BULLI, NSW","2 Sturdee Ave, Bulli NSW 2516, Australia",150.9180627,-34.3260986,Great - Google
8673605,http://trove.nla.gov.au/work/8673605,"Historical archaeological assessment of 22-24 Pitt Street Parramatta NSW / Adam Ford, Graham Wilson & Peter Douglas, on behalf of Younis Corporation Pty Ltd","Ford, Adam",2003,2003,not found,not found,not found,not found,not found,0.0689535,"22-24 PITT STREET, PARRAMATTA, NSW","22-24 Pitt St, Parramatta NSW 2150, Australia",150.9974049,-33.816805,Great - Google
19594480,http://trove.nla.gov.au/work/19594480,"Archaeological monitoring and excavation of Noraville Homestead, 3 Elizabeth Drive, Noraville / prepared for Mr & Mrs John Hargraves","Hargraves, John",2004,2004,not found,not found,not found,not found,not found,0.06800849,"3 ELIZABETH DRIVE, HARGRAVES, NSW","3 Elizabeth Dr, Noraville NSW 2263, Australia",151.5620357,-33.267334,Great - Google
30476776,http://trove.nla.gov.au/work/30476776,"Historical archaeological assessment of 485-511 Wattle Street Ultimo NSW : a report prepared in partial compliance with South Sydney City Council's requirements for a development application for the site / Peter Douglas & Dan Tuck, on behalf of Harliwich Investments Pty Ltd","Douglas, Peter archaeologist",2002,2002,not found,not found,not found,not found,not found,0.06797845,"485-511 WATTLE STREET, SYDNEY, NSW","485-511 Wattle St, Ultimo NSW 2007, Australia",151.1978596,-33.8835903,Great - Google
30405447,http://trove.nla.gov.au/work/30405447,"Historical archaeological assessment of the former site of castlefield house at 24-26 Imperial Avenue Bondi, NSW : a report prepared on behalf of Eastern Suburbs Constructions Pty Ltd in support of an application to the NSW Heritage Council for consent to proceed with development at the site pending archival recording of an underground cistern discovered during bulk excavation / Peter Douglas","Douglas, Peter archaeologist",2002,2002,not found,not found,not found,not found,not found,0.06766071,"24-26 IMPERIAL AVENUE, BONDI, NSW","24-26 Imperial Ave, Bondi NSW 2026, Australia",151.2666697,-33.8936764,Great - Google
20933478,http://trove.nla.gov.au/work/20933478,"The archaeological investigation of 'Greencliffe', 51-53 Kirribilli Avenue Kirribilli / Casey and Lowe Associates",Casey & Lowe Associates,1995,1995,not found,not found,not found,not found,not found,0.06516021,"51-53 KIRRIBILLI AVENUE, KIRRIBILLI, NSW","51-53 Kirribilli Ave, Kirribilli NSW 2061, Australia",151.2143078,-33.8493561,Great - Google
34515741,http://trove.nla.gov.au/work/34515741,684 Hunter Street Newcastle West NSW former Palais Royale Site : historical archaeological & Development impact assessment / Peter Douglas,"Douglas, Peter archaeologist",2004,2004,not found,not found,not found,not found,not found,0.06411953,"684 HUNTER STREET, NEWCASTLE, NSW","684 Hunter St, Newcastle West NSW 2302, Australia",151.7636129,-32.9264916,Great - Google
172046263,http://trove.nla.gov.au/work/172046263,Archaeological assessment of the retaining walls : 21 Brown St Newcastle / prepared by Insite Heritage,Insite Heritage,2006,2006,not found,not found,not found,not found,not found,0.06406595,"21 BROWN ST, NEWCASTLE, NSW","21 Brown St, Newcastle NSW 2300, Australia",151.7774338,-32.9280958,Great - Google
229003820,http://trove.nla.gov.au/work/229003820,"Baseline archaeological assessment : 110 Church Street, Newcastle NSW / Nicole Trapnell and Martin Carney from Archaeological Management & Consulting Group for T. & D. Wright","Trapnell, Nicole",2011,2011,not found,not found,not found,not found,not found,0.061972767,"110 CHURCH STREET, NEWCASTLE, NSW","110 Church St, The Hill NSW 2300, Australia",151.7763895,-32.9282199,Great - Google
20730086,http://trove.nla.gov.au/work/20730086,"59-63 Grose St, North Parramatta, NSW : historical archaeological and development impact assessment / Adam Paterson, Fiona Leslie & Peter Douglas","Paterson, Adam, 1980-",2005,2005,not found,not found,not found,not found,not found,0.0619352,"59-63 GROSE ST, NORTH PARRAMATTA, NSW","59 Grose St, North Parramatta NSW 2151, Australia",151.010455,-33.807551,Great - Google
20812926,http://trove.nla.gov.au/work/20812926,"Flat Rock 1, Aboriginal rock art site (Site 7324/013) : a detailed recording of the art and its context, with an assessment of its archaeological significance / by R.G. Gunn","Gunn, R. G",1987,1987,not found,not found,not found,not found,not found,0.061709017,"1 ABORIGINAL ROCK ART, Sydney, NSW","22-24 Military Rd, North Bondi NSW 2026, Australia",151.2855106,-33.8861999,Great - Google
159510283,http://trove.nla.gov.au/work/159510283,"213 Burwood Road Burwood, NSW : historical archaeological & development impact assessment / Archaeological & Heritage Management Solutions",Archaeological & Heritage Management Solutions,2003,2003,not found,not found,not found,not found,not found,0.059726257,"213 BURWOOD ROAD, BURWOOD, NSW","213 Burwood Rd, Burwood NSW 2134, Australia",151.1019336,-33.8833926,Great - Google
30473611,http://trove.nla.gov.au/work/30473611,"213 Burwood Road, Burwood, NSW : historical archaeological & development impact assessment / Fiona Leslie and Peter Douglas","Leslie, Fiona",2003,2003,not found,not found,not found,not found,not found,0.058995333,"213 BURWOOD ROAD, BURWOOD, NSW","213 Burwood Rd, Burwood NSW 2134, Australia",151.1019336,-33.8833926,Great - Google
22070609,http://trove.nla.gov.au/work/22070609,"Report on the archaeological excavations in advance of cable laying on the site of the telephone exchange : 21A George Street, Parramatta, N.S.W. 1992 / E. Higginbotham","Higginbotham, Edward A. K",1993,1993,not found,not found,not found,not found,not found,0.05889365,"21A GEORGE STREET, PARRAMATTA, NSW","21 George St, Parramatta NSW 2150, Australia",151.0025197,-33.8136458,Great - Google
184808805,http://trove.nla.gov.au/work/184808805,"Archaeological monitoring and recording : 61-65 Lane Cove Road, Including the former Baptist Cemetery, Ryde, NSW. Phase II/Final Report. / Natalie Blake ; Archaeological Management & Consulting Group Pty Ltd for Northcross Christian School",Archaeological Management & Consulting Group,2010,2010,not found,not found,not found,not found,not found,0.05885516,"61-65 LANE COVE, RYDE, NSW","61-65 Lane Cove Rd, Ryde NSW 2112, Australia",151.1114748,-33.8061562,Great - Google
20932326,http://trove.nla.gov.au/work/20932326,"Archaeological investigation 'Jobbins building', 103-111 Gloucester Street, The Rocks, Sydney / E. C. J. Lydon [for] Sydney Cove Authority","Lydon, E. C. J",1993,1993,not found,not found,not found,not found,not found,0.057459693,"103-111 GLOUCESTER STREET, SYDNEY, NSW","103 Gloucester St, The Rocks NSW 2000, Australia",151.206851,-33.8603934,Great - Google
31994603,http://trove.nla.gov.au/work/31994603,"Lots 12 and 4/24 Lee Wharf, Newcastle : archaeological monitoring program  final report / prepared for Lee Wharf Developments Pty Ltd [by] Godden Mackay Logan Heritage Consultants",Godden Mackay Logan,2006,2006,not found,not found,not found,not found,not found,0.055916034,"24 LEE WHARF, NEWCASTLE, NSW","4 Honeysuckle Dr, Newcastle NSW 2300, Australia",151.7701349,-32.9257718,Great - Google
32712364,http://trove.nla.gov.au/work/32712364,"Archaeological assessment and historical context of 66 Selwyn Street Merewether : report / by Angela Besant, Insite Heritage and Cynthia Hunter","Besant, Angela",2000,2000,not found,not found,not found,not found,not found,0.054767463,"66 SELWYN STREET, MEREWETHER, NSW","66 Selwyn St, Merewether NSW 2291, Australia",151.7445739,-32.9409791,Great - Google
30547095,http://trove.nla.gov.au/work/30547095,"Archaeological & impact assessment for Letraset House, 346-348 Kent St., Sydney / prepared for Watermark on behalf of Conset Investments Pty Ltd",Archaeological & Heritage Management Solutions (Firm),2000,2000,not found,not found,not found,not found,not found,0.054700688,"346-348 KENT ST, SYDNEY, NSW","346-348 Kent St, Sydney NSW 2000, Australia",151.2049561,-33.8698531,Great - Google
213228876,http://trove.nla.gov.au/work/213228876,"Archaeological assessment, No. 9 Harbour Street, Wollongong NSW / Meredith Hutton, [Michael Organ] ; prepared for M. & A. Young","Hutton, Meredith",2000,2000,not found,not found,not found,not found,not found,0.05333718,"9 HARBOUR STREET, WOLLONGONG, NSW","9 Harbour St, Wollongong NSW 2500, Australia",150.9040334,-34.4226321,Great - Google
